id,web_name,status,defcons,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,match_id,minutes_played,goals,assists,minutesinmatch,goalsinmatch,assistsinmatch,cumminutes,cumgoals,cumassists,cumcleansheets,cumgoalsconceded,cumsaves,position,nextgwpoints,gw2status,gw2min,gw2goalsscored,gw2assists,gw2cs,gw2goals_conceded,gw2defcons,gw2match-id,gw2minutes_playedinmatch,gw2goalsinmatch,gw2assistsinmatch,gw2cummins,gw2cumgoals,gw2cumassits,gw2cumcs,gw2cumgoalsconceded,gw2cumsaves,gw3status,gw3min,gw3goalsscored,gw3assists,gw3cs,gw3defcons,gw3points,gw3match-id,gw3minutes_playedinmatch,gw3goalsinmatch,gw3goals_conceded,gw3assistsinmatch,gw3cummins,gw3cumgoals,gw3cumassists,gw3cumcs,gw3cumgoalsconceded,gw3cumsdefcons,gw3cumsaves,gw3cumtotalpoints,nwxtgwpoints
319,Castagne,a,0,1,6,0,0,0,0,25-26-prem-brighton-hove-albion-vs-fulham,6,0,0,6,0,0,6,0,0,0,0,0,Defender,2,a,61,0,0,0,1,3,25-26-efl-cup-bristol-city-vs-fulham,70,0,0,67,0,0,0,0,1,a,59,0,0,0,2,6,25-26-prem-chelsea-vs-fulham,60,0,2,0,126,0,0,0,3,9,0,3,0
320,Diop,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,25-26-efl-cup-bristol-city-vs-fulham,90,0,0,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
321,J.Cuenca,a,3,2,83,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,84,0,0,84,0,0,83,0,0,0,1,0,Defender,0,a,0,0,0,0,0,4,25-26-efl-cup-bristol-city-vs-fulham,90,0,0,83,0,0,0,0,1,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,83,0,0,0,1,7,0,2,6
322,Tete,a,7,2,90,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,90,0,0,90,0,0,0,1,0,Defender,2,a,90,0,0,0,1,12,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,0,0,0,2,13,25-26-prem-chelsea-vs-fulham,90,0,2,0,270,0,0,0,4,32,0,7,0
323,Amissah,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
324,Iwobi,a,2,2,65,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,66,0,0,66,0,0,65,0,0,0,1,0,Midfielder,7,a,90,0,1,0,1,4,25-26-efl-cup-bristol-city-vs-fulham,26,0,0,155,0,0,1,0,2,a,83,0,0,0,2,9,25-26-prem-chelsea-vs-fulham,84,0,2,0,238,0,1,0,4,15,0,10,1
325,Smith Rowe,a,0,1,13,0,0,0,0,25-26-prem-brighton-hove-albion-vs-fulham,13,0,0,13,0,0,13,0,0,0,0,0,Midfielder,6,a,19,1,0,0,0,0,25-26-efl-cup-bristol-city-vs-fulham,87,0,0,32,1,1,0,0,0,a,23,0,0,0,0,0,25-26-prem-chelsea-vs-fulham,23,0,0,0,55,1,0,0,0,0,0,8,1
326,Adama,a,0,1,24,0,0,0,0,25-26-prem-brighton-hove-albion-vs-fulham,24,0,0,24,0,0,24,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,25-26-efl-cup-bristol-city-vs-fulham,90,0,0,24,0,0,0,0,0,a,6,0,0,0,0,1,25-26-prem-chelsea-vs-fulham,6,0,0,0,30,0,0,0,0,1,0,2,0
327,Andreas,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
328,Sessegnon,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,2,a,61,0,0,0,1,5,25-26-efl-cup-bristol-city-vs-fulham,64,0,0,61,0,0,0,0,1,a,66,0,0,0,2,10,25-26-prem-chelsea-vs-fulham,67,0,2,0,127,0,0,0,3,15,0,4,1
329,Wilson,a,6,5,90,0,1,0,1,25-26-prem-brighton-hove-albion-vs-fulham,90,0,1,90,0,0,90,0,1,0,1,0,Midfielder,1,a,28,0,0,0,0,1,25-26-efl-cup-bristol-city-vs-fulham,64,0,0,118,0,0,1,0,1,a,30,0,0,0,0,1,25-26-prem-chelsea-vs-fulham,30,0,0,0,148,0,1,0,1,8,0,7,4
330,Berge,a,2,2,65,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,66,0,0,66,0,0,65,0,0,0,1,0,Midfielder,2,a,90,0,0,0,1,3,25-26-prem-fulham-vs-manchester-united,90,0,0,155,0,0,0,0,2,a,90,0,0,0,2,11,25-26-prem-chelsea-vs-fulham,90,0,2,0,245,0,0,0,4,16,0,6,1
331,Cairney,a,2,0,24,0,0,0,0,25-26-prem-brighton-hove-albion-vs-fulham,24,0,0,24,0,0,24,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,25-26-efl-cup-bristol-city-vs-fulham,90,0,0,24,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,24,0,0,0,0,2,0,0,6
332,Lukić,a,3,2,90,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,3,a,90,0,0,0,1,12,25-26-efl-cup-bristol-city-vs-fulham,3,0,0,180,0,0,0,0,2,a,90,0,0,0,2,10,25-26-prem-chelsea-vs-fulham,90,0,2,0,270,0,0,0,4,25,0,6,0
333,Godo,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
334,Harris,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
335,King,a,9,2,76,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,77,0,0,77,0,0,76,0,0,0,1,0,Midfielder,2,a,70,0,0,0,1,2,25-26-efl-cup-bristol-city-vs-fulham,20,0,0,146,0,0,0,0,2,a,66,0,0,0,2,5,25-26-prem-chelsea-vs-fulham,67,0,2,0,212,0,0,0,4,16,0,6,0
336,Reed,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,25-26-efl-cup-bristol-city-vs-fulham,90,0,1,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
337,Raúl,a,0,2,65,0,0,0,1,25-26-prem-brighton-hove-albion-vs-fulham,66,0,0,66,0,0,65,0,0,0,1,0,Forward,1,a,19,0,0,0,0,2,25-26-efl-cup-bristol-city-vs-fulham,69,1,0,84,0,0,0,0,1,a,31,0,0,0,0,2,25-26-prem-chelsea-vs-fulham,31,0,0,0,115,0,0,0,1,4,0,4,2
338,Muniz,i,0,7,24,1,0,0,0,25-26-prem-brighton-hove-albion-vs-fulham,24,1,0,24,1,0,24,1,0,0,0,0,Forward,0,a,70,0,0,0,1,6,25-26-efl-cup-bristol-city-vs-fulham,21,0,0,94,1,1,0,0,1,a,58,0,0,0,2,1,25-26-prem-chelsea-vs-fulham,59,0,2,0,152,1,0,0,3,7,0,8,0
664,Lecomte,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
727,Chukwueze,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
731,Kevin,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
737,Kusi-Asare,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
339,Meslier,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
340,Cairns,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
341,Darlow,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-leeds-united-vs-sheffield-wednesday,90,0,0,0,0,0,0,0,0,0,0,0,2
342,Bogle,a,5,6,90,0,0,1,0,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,1,0,0,Defender,5,a,82,0,0,0,4,12,25-26-prem-arsenal-vs-leeds-united,83,0,0,172,0,0,0,1,4,a,90,0,0,1,0,16,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,262,0,0,2,4,33,0,11,0
343,Struijk,a,8,8,90,0,0,1,0,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,1,0,0,Defender,0,a,90,0,0,0,5,14,25-26-prem-arsenal-vs-leeds-united,90,0,0,180,0,0,0,1,5,a,90,0,0,1,0,7,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,0,2,5,29,0,14,0
344,Bijol,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-leeds-united-vs-sheffield-wednesday,90,0,0,0,0,0,0,0,0,0,0,0,0
345,Bornauw,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-leeds-united-vs-sheffield-wednesday,90,0,0,0,0,0,0,0,0,0,0,0,0
346,Byram,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,1,a,7,0,0,0,1,0,25-26-prem-arsenal-vs-leeds-united,7,0,0,7,0,0,0,0,1,a,0,0,0,0,0,0,25-26-efl-cup-leeds-united-vs-sheffield-wednesday,71,0,0,0,7,0,0,0,1,0,0,1,4
347,Gudmundsson,a,8,9,90,0,0,1,0,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,1,0,0,Defender,8,a,90,0,0,0,5,15,25-26-prem-arsenal-vs-leeds-united,90,0,0,180,0,0,0,1,5,d,79,0,0,1,0,7,25-26-prem-leeds-united-vs-newcastle-united,80,0,0,0,259,0,0,2,5,30,0,17,0
348,Rodon,a,7,7,90,0,0,1,0,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,1,0,0,Defender,2,a,90,0,0,0,5,18,25-26-prem-arsenal-vs-leeds-united,90,0,0,180,0,0,0,1,5,a,90,0,0,1,0,10,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,0,2,5,35,0,16,5
349,Schmidt,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
350,Aaronson,a,2,1,23,0,0,0,0,25-26-prem-leeds-united-vs-everton,23,0,0,23,0,0,23,0,0,0,0,0,Midfielder,1,a,24,0,0,0,1,3,25-26-prem-arsenal-vs-leeds-united,24,0,0,47,0,0,0,0,1,a,30,0,0,0,0,1,25-26-prem-leeds-united-vs-newcastle-united,30,0,0,0,77,0,0,0,1,6,0,3,1
351,Gnonto,a,7,3,66,0,0,1,0,25-26-prem-leeds-united-vs-everton,67,0,0,67,0,0,66,0,0,1,0,0,Midfielder,2,a,65,0,0,0,4,6,25-26-prem-arsenal-vs-leeds-united,66,0,0,131,0,0,0,1,4,a,59,0,0,0,0,3,25-26-prem-leeds-united-vs-newcastle-united,60,0,0,0,190,0,0,1,4,16,0,5,1
352,Harrison,a,1,1,12,0,0,0,0,25-26-prem-leeds-united-vs-everton,12,0,0,12,0,0,12,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,12,0,0,0,0,0,a,30,0,0,0,0,6,25-26-prem-leeds-united-vs-newcastle-united,30,0,0,0,42,0,0,0,0,7,0,2,4
353,James,i,2,3,77,0,0,1,0,25-26-prem-leeds-united-vs-everton,78,0,0,78,0,0,77,0,0,1,0,0,Midfielder,2,a,65,0,0,0,4,4,25-26-prem-arsenal-vs-leeds-united,66,0,0,142,0,0,0,1,4,a,59,0,0,0,0,3,25-26-prem-leeds-united-vs-newcastle-united,60,0,0,0,201,0,0,1,4,9,0,6,0
354,Ampadu,a,8,3,77,0,0,1,0,25-26-prem-leeds-united-vs-everton,78,0,0,78,0,0,77,0,0,1,0,0,Midfielder,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,77,0,0,0,1,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,77,0,0,1,0,8,0,3,0
355,Greenwood,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
356,Gruev,a,1,1,12,0,0,0,0,25-26-prem-leeds-united-vs-everton,12,0,0,12,0,0,12,0,0,0,0,0,Midfielder,2,a,90,0,0,0,5,6,25-26-prem-arsenal-vs-leeds-united,90,0,0,102,0,0,0,0,5,a,90,0,0,1,0,8,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,192,0,0,1,5,15,0,6,0
357,Ramazani,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
358,Tanaka,a,7,3,90,0,0,1,0,25-26-prem-leeds-united-vs-everton,89,0,0,89,0,0,90,0,0,1,0,0,Midfielder,1,d,57,0,0,0,4,2,25-26-prem-arsenal-vs-leeds-united,58,0,0,147,0,0,0,1,4,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,147,0,0,1,4,9,0,4,0
359,Crew,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
360,Gelhardt,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
361,Gyabi,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
362,Piroe,a,4,2,77,0,0,1,0,25-26-prem-leeds-united-vs-everton,78,0,0,78,0,0,77,0,0,1,0,0,Forward,1,a,57,0,0,0,4,1,25-26-prem-arsenal-vs-leeds-united,58,0,0,134,0,0,0,1,4,a,0,0,0,0,0,0,25-26-efl-cup-leeds-united-vs-sheffield-wednesday,90,0,0,0,134,0,0,1,4,5,0,3,0
363,Bamford,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
364,Mateo Joseph,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
365,Nmecha,i,3,5,12,1,0,0,0,25-26-prem-leeds-united-vs-everton,12,1,0,12,1,0,12,1,0,0,0,0,Forward,1,a,32,0,0,0,1,0,25-26-prem-arsenal-vs-leeds-united,32,0,0,44,1,1,0,0,1,a,69,0,0,1,0,9,25-26-prem-leeds-united-vs-newcastle-united,70,0,0,0,113,1,0,1,1,12,0,8,1
493,Longstaff,i,0,1,1,0,0,0,0,25-26-prem-leeds-united-vs-everton,1,0,0,1,0,0,1,0,0,0,0,0,Midfielder,1,a,32,0,0,0,1,2,25-26-prem-arsenal-vs-leeds-united,32,0,0,33,0,0,0,0,1,a,90,0,0,1,0,13,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,123,0,0,1,1,15,0,7,0
660,Stach,a,13,8,90,0,1,1,0,25-26-prem-leeds-united-vs-everton,90,0,1,90,0,0,90,0,1,1,0,0,Midfielder,2,a,90,0,0,0,5,4,25-26-prem-arsenal-vs-leeds-united,90,0,0,180,0,0,1,1,5,a,90,0,0,1,0,6,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,1,2,5,23,0,13,2
665,Perri,a,0,6,90,0,0,1,0,25-26-prem-leeds-united-vs-everton,90,0,0,90,0,0,90,0,0,1,0,1,Goalkeeper,0,a,90,0,0,0,5,14,25-26-prem-arsenal-vs-leeds-united,90,0,0,180,0,0,0,1,5,a,90,0,0,1,0,9,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,0,2,5,23,3,12,2
691,Calvert-Lewin,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,d,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,20,0,0,0,0,2,25-26-prem-leeds-united-vs-newcastle-united,20,0,0,0,20,0,0,0,0,2,0,1,0
698,Okafor,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,24,0,0,0,1,4,25-26-prem-arsenal-vs-leeds-united,24,0,0,24,0,0,0,0,1,a,0,0,0,0,0,0,25-26-efl-cup-leeds-united-vs-sheffield-wednesday,84,0,0,0,24,0,0,0,1,4,0,1,0
706,Justin,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,10,0,0,0,0,0,25-26-prem-leeds-united-vs-newcastle-united,10,0,0,0,10,0,0,0,0,0,0,1,6
741,Gray,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
366,A.Becker,a,0,1,90,0,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,90,0,0,90,0,0,0,2,1,Goalkeeper,1,a,90,0,0,0,2,24,25-26-prem-newcastle-united-vs-liverpool,90,0,0,180,0,0,0,0,4,a,90,0,0,1,0,11,25-26-prem-liverpool-vs-arsenal,90,0,0,0,270,0,0,1,4,35,3,10,0
367,Mamardashvili,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
368,Pécsi,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,4
369,Woodman,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
370,Frimpong,i,4,1,59,0,0,0,0,25-26-prem-liverpool-vs-afc-bournemouth,60,0,0,60,0,0,59,0,0,0,0,0,Defender,0,i,0,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,59,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,59,0,0,0,0,5,0,1,1
371,Kerkez,a,6,0,59,0,0,0,0,25-26-prem-liverpool-vs-afc-bournemouth,60,0,0,60,0,0,59,0,0,0,0,0,Defender,1,a,90,0,0,0,2,18,25-26-prem-newcastle-united-vs-liverpool,90,0,0,149,0,0,0,0,2,a,90,0,0,1,0,11,25-26-prem-liverpool-vs-arsenal,90,0,0,0,239,0,0,1,2,35,0,7,8
372,Robertson,a,2,0,30,0,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,30,0,0,30,0,0,30,0,0,0,2,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,30,0,0,0,0,2,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,30,0,0,0,2,2,0,0,9
373,Virgil,a,21,3,90,0,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,90,0,0,90,0,0,0,2,0,Defender,3,a,90,0,0,0,2,20,25-26-prem-newcastle-united-vs-liverpool,90,0,0,180,0,0,0,0,4,a,90,0,0,1,0,10,25-26-prem-liverpool-vs-arsenal,90,0,0,0,270,0,0,1,4,51,0,14,0
374,Konaté,a,7,1,90,0,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,90,0,0,90,0,0,0,2,0,Defender,0,a,90,0,0,0,2,12,25-26-prem-newcastle-united-vs-liverpool,90,0,0,180,0,0,0,0,4,a,78,0,0,1,0,7,25-26-prem-liverpool-vs-arsenal,79,0,0,0,258,0,0,1,4,26,0,7,0
375,Bradley,s,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,10,0,0,0,1,1,25-26-prem-newcastle-united-vs-liverpool,10,0,0,10,0,0,0,0,1,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,10,0,0,0,1,1,0,0,0
376,Gomez,a,1,1,18,0,0,0,1,25-26-prem-liverpool-vs-afc-bournemouth,18,0,0,18,0,0,18,0,0,0,1,0,Defender,0,a,0,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,18,0,0,0,0,1,a,11,0,0,0,0,7,25-26-prem-liverpool-vs-arsenal,11,0,0,0,29,0,0,0,1,9,0,2,0
377,Tsimikas,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
378,Nallo,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
379,R.Williams,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,9
380,Ramsay,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
